34000 0.774156
34100 0.77575
34200 0.780753
34300 0.780895
34400 0.78573
34500 0.783828
34600 0.830205
34700 0.844672
34800 0.82301
34900 0.889114
35000 0.904791
35100 0.80793
35200 0.815487
35300 0.814221
35400 0.819643
35500 0.814085
35600 0.821967
35700 0.821707
35800 0.839815
35900 0.832745
36000 0.840742
36100 0.835807
36200 0.832956
36300 0.855279
36400 0.873695
36500 0.86099
36600 0.854618
36700 0.852171
36800 0.854771
36900 0.86622
37000 0.861005
37100 0.875266
37200 0.90271
37300 0.894123
37400 0.912248
37500 0.929049
37600 0.905638
37700 0.896368
37800 0.953612
37900 0.923574
38000 0.946882
38100 0.945004
38200 0.919011
38300 0.938066
38400 0.92244
38500 0.921522
38600 0.925516
38700 0.926089
38800 0.929908
38900 0.961918
39000 0.94983
39100 0.947918
39200 0.95167
39300 0.949821
39400 0.951528
39500 0.95553
39600 0.963616
39700 0.96476
39800 0.971606
39900 0.974475
40000 0.976487
40100 0.97892
40200 0.982537
40300 0.991007
40400 0.998347
40500 1.04624
40600 1.02391
40700 1.02169
40800 1.01042
40900 1.01763
41000 1.01959
41100 1.01854
41200 1.03204
41300 1.03426
41400 1.03959
41500 1.03927
41600 1.07162
41700 1.06586
41800 1.10332
41900 1.05967
42000 1.09058
42100 1.05909
42200 1.06681
42300 1.10178
42400 1.07071
42500 1.06889
42600 1.08908
42700 1.08365
42800 1.09047
42900 1.09935
43000 1.08447
43100 1.08849
43200 1.0957
43300 1.09408
43400 1.1098
43500 1.13407
43600 1.14454
43700 1.11854
43800 1.1201
43900 1.19517
44000 1.179
44100 1.12355
44200 1.14555
44300 1.15846
44400 1.13765
44500 1.13948
44600 1.14482
44700 1.14905
44800 1.14821
44900 1.15057
45000 1.16474
45100 1.16248
45200 1.16599
45300 1.17145
45400 1.17502
45500 1.27153
45600 1.18489
45700 1.19245
45800 1.18864
45900 1.20331
46000 1.21005
46100 1.20087
46200 1.20656
46300 1.21551
46400 1.2178
46500 1.23014
46600 1.21368
46700 1.21808
46800 1.22228
46900 1.22468
47000 1.25147
47100 1.2539
47200 1.32281
47300 1.25295
47400 1.26306
47500 1.25575
47600 1.26238
47700 1.25691
47800 1.25406
47900 1.28664
48000 1.34834
48100 1.29516
48200 1.27781
48300 1.28043
48400 1.29142
48500 1.3231
48600 1.30235
48700 1.31315
48800 1.33269
48900 1.3499
49000 1.30918
49100 1.30818
49200 1.32168
49300 1.32391
49400 1.32017
49500 1.32901
49600 1.32809
49700 1.33204
49800 1.33975
49900 1.34803
