0 3.39e-07
1000 0.000960947
2000 0.00201131
3000 0.00358372
4000 0.00560571
5000 0.00794788
6000 0.0108538
7000 0.0142704
8000 0.0180638
9000 0.0213738
10000 0.025014
11000 0.0287181
12000 0.032322
13000 0.036037
14000 0.039292
15000 0.0435914
16000 0.047804
17000 0.0520666
18000 0.0557904
19000 0.0610239
20000 0.0652688
21000 0.0704805
22000 0.0745111
23000 0.0788665
24000 0.0829863
25000 0.0876716
26000 0.091627
27000 0.0974195
28000 0.10095
29000 0.105429
30000 0.110617
31000 0.116599
32000 0.122646
33000 0.128135
34000 0.133737
35000 0.139493
36000 0.143201
37000 0.150606
38000 0.155784
39000 0.162412
40000 0.16862
41000 0.173773
42000 0.178469
43000 0.183245
44000 0.189044
45000 0.195602
46000 0.200634
47000 0.205358
48000 0.210777
49000 0.216509
50000 0.222192
51000 0.23056
52000 0.238806
53000 0.244113
54000 0.249845
55000 0.257102
56000 0.262569
57000 0.268768
58000 0.275576
59000 0.281365
60000 0.286819
61000 0.291865
62000 0.298093
63000 0.30417
64000 0.310814
65000 0.317273
66000 0.322721
67000 0.329616
68000 0.3365
69000 0.342909
70000 0.348453
71000 0.356707
72000 0.362944
73000 0.372186
74000 0.376774
75000 0.383887
76000 0.390861
77000 0.396972
78000 0.403676
79000 0.410692
80000 0.417736
81000 0.425352
82000 0.431529
83000 0.437741
84000 0.44331
85000 0.449591
86000 0.456277
87000 0.462247
88000 0.470536
89000 0.476455
90000 0.48341
91000 0.490358
92000 0.49766
93000 0.50298
94000 0.510376
95000 0.516606
96000 0.522978
97000 0.528654
98000 0.533723
99000 0.538714
100000 0.54535
101000 0.551462
102000 0.556357
103000 0.562604
104000 0.569342
105000 0.579995
106000 0.58594
107000 0.592199
108000 0.598934
109000 0.604872
110000 0.612348
111000 0.617673
112000 0.625979
113000 0.633479
114000 0.638482
115000 0.645569
116000 0.653839
117000 0.661141
118000 0.668035
119000 0.674403
120000 0.679191
121000 0.687934
122000 0.692536
123000 0.699893
124000 0.708715
125000 0.715139
126000 0.71995
127000 0.726486
128000 0.732879
129000 0.738738
130000 0.743597
131000 0.749685
132000 0.756649
133000 0.770961
134000 0.781609
135000 0.796755
136000 0.806229
137000 0.806341
138000 0.822817
139000 0.843593
140000 0.869245
141000 0.890129
142000 0.921444
143000 0.905677
144000 0.966316
145000 0.959226
146000 0.971076
147000 0.963249
148000 0.971791
149000 0.907554
150000 0.914474
151000 0.912015
152000 0.931074
153000 0.934796
154000 0.940439
155000 0.96572
156000 0.984395
157000 0.968137
158000 0.96728
159000 0.980987
160000 0.992114
161000 0.990754
162000 0.993366
163000 1.02701
164000 1.02841
165000 1.03904
166000 1.01815
167000 1.02659
168000 1.03212
169000 1.04092
170000 1.05234
171000 1.05271
172000 1.06201
173000 1.08092
174000 1.09249
175000 1.0953
176000 1.12352
177000 1.10986
178000 1.12334
179000 1.13528
180000 1.1365
181000 1.15137
182000 1.15909
183000 1.16809
184000 1.17834
185000 1.20317
186000 1.2166
187000 1.24081
188000 1.2134
189000 1.21971
190000 1.23983
191000 1.26859
192000 1.27552
193000 1.27552
194000 1.28769
195000 1.29606
196000 1.30649
197000 1.3213
198000 1.33506
199000 1.36509
200000 1.36523
201000 1.39368
202000 1.37
203000 1.37777
204000 1.40078
205000 1.39796
206000 1.41754
207000 1.41256
208000 1.43568
209000 1.4439
210000 1.45923
211000 1.45998
212000 1.47134
213000 1.49355
214000 1.49438
215000 1.50131
216000 1.5614
217000 1.55079
218000 1.5828
219000 1.57246
220000 1.62565
221000 1.58009
222000 1.57572
223000 1.58394
224000 1.60618
225000 1.63872
226000 1.61995
227000 1.62475
228000 1.64768
229000 1.63924
230000 1.65116
231000 1.70601
232000 1.69555
233000 1.68687
234000 1.68267
235000 1.67975
236000 1.68609
237000 1.7028
238000 1.71528
239000 1.71383
240000 1.72309
241000 1.73285
242000 1.74453
243000 1.75442
244000 1.7673
245000 1.78008
246000 1.79653
247000 1.81308
248000 1.82113
249000 1.82805
250000 1.83587
251000 1.84854
252000 1.86214
253000 1.87657
254000 1.88586
255000 1.89466
256000 1.903
257000 1.91366
258000 1.92873
259000 1.92965
260000 1.94263
261000 1.95093
262000 1.95853
263000 1.97113
264000 1.98468
265000 1.99608
266000 2.00525
267000 2.01714
268000 2.02523
269000 2.03419
270000 2.04414
271000 2.05604
272000 2.06929
273000 2.0791
274000 2.08321
275000 2.09308
276000 2.10748
277000 2.11127
278000 2.12641
279000 2.13516
280000 2.14435
281000 2.15228
282000 2.15977
283000 2.19106
284000 2.28459
285000 2.28729
286000 2.27404
287000 2.27994
288000 2.22824
