10 2.166e-05
110 0.000155115
210 0.000541314
310 0.00116378
410 0.00210746
510 0.00308881
610 0.00438773
710 0.00595632
810 0.00767844
910 0.00942392
1010 0.0115977
1110 0.0140724
1210 0.0167724
1310 0.0195559
1410 0.022687
1510 0.0260967
1610 0.029658
1710 0.0333919
1810 0.0374093
1910 0.0416018
2010 0.0459323
2110 0.0506754
2210 0.0553408
2310 0.0606139
2410 0.0659909
2510 0.0715417
2610 0.0772933
2710 0.0831914
2810 0.089396
2910 0.095831
3010 0.102675
3110 0.109104
3210 0.116221
3310 0.123353
3410 0.130662
3510 0.138854
3610 0.145825
3710 0.154014
3810 0.162364
3910 0.170746
4010 0.179539
4110 0.188696
4210 0.198238
4310 0.207385
4410 0.216901
4510 0.227046
4610 0.236896
4710 0.247291
4810 0.258283
4910 0.268917
5010 0.279763
5110 0.291191
5210 0.302942
5310 0.314173
5410 0.326216
5510 0.338273
5610 0.350751
5710 0.363683
5810 0.376332
5910 0.389266
6010 0.403112
6110 0.415409
6210 0.429979
6310 0.44426
6410 0.458003
6510 0.473068
6610 0.487655
6710 0.50195
6810 0.515836
6910 0.530953
7010 0.546369
7110 0.562033
7210 0.577907
7310 0.593292
7410 0.610503
7510 0.626663
7610 0.644118
7710 0.660747
7810 0.677509
7910 0.695441
8010 0.712391
8110 0.730816
8210 0.748962
8310 0.76862
8410 0.785368
8510 0.803743
8610 0.822488
8710 0.842637
8810 0.86126
8910 0.880688
9010 0.89995
9110 0.920247
9210 0.939906
9310 0.960366
9410 0.980828
9510 1.00167
9610 1.02444
9710 1.04425
9810 1.06508
9910 1.08724
10010 1.10885
10110 1.13068
10210 1.15272
10310 1.17535
10410 1.19776
10510 1.22052
10610 1.24418
10710 1.26833
10810 1.29172
10910 1.31565
11010 1.3395
11110 1.3644
11210 1.38871
11310 1.41387
11410 1.43883
11510 1.46541
11610 1.49108
11710 1.5159
11810 1.5526
11910 1.61045
12010 1.59498
12110 1.62074
12210 1.66216
12310 1.69887
12410 1.73021
12510 1.73538
12610 1.76711
12710 1.80251
12810 1.85038
12910 1.85122
13010 1.87751
13110 1.90858
13210 1.96842
13310 1.98696
13410 2.01495
13510 2.03797
13610 2.07602
13710 2.08617
13810 2.11521
13910 2.14021
14010 2.17143
14110 2.20201
14210 2.23513
14310 2.26373
14410 2.29531
14510 2.32705
14610 2.35972
14710 2.39303
14810 2.42602
14910 2.46337
15010 2.49266
15110 2.52512
15210 2.56123
15310 2.59634
15410 2.63017
15510 2.662
15610 2.69331
15710 2.73531
15810 2.76301
15910 2.79711
16010 2.83236
16110 2.86795
16210 2.90316
16310 2.94512
16410 2.98359
16510 3.01825
16610 3.05316
16710 3.08541
16810 3.12224
16910 3.1628
17010 3.19796
